"iso","alert__year","alert__week","burned_area__ha"
"MLI",2019,10,64061.765476978913863
"MLI",2019,11,61805.176546407574
"MLI",2019,12,27603.391437475071797
"MLI",2019,13,27461.802726052578635
"MLI",2020,11,84594.6590281599147
"MLI",2020,12,54857.2562585150066
"MLI",2020,13,63370.375641370296499
"MLI",2020,14,99371.765921556209391
"MLI",2021,10,54778.30230445864555
"MLI",2021,11,74290.22682556583276
"MLI",2021,12,166522.38752147397034
"MLI",2021,13,45957.83627925199142
"MMR",2012,10,499257.679756753858590
"MMR",2012,11,486524.863023335085276
"MMR",2012,12,227997.646826801106432
"MMR",2012,13,244919.183098696557430
"MMR",2013,10,410073.785581785378829
"MMR",2013,11,295897.995474546235234
"MMR",2013,12,235996.409750009388058
"MMR",2013,13,227524.049443330157517
"MMR",2014,10,632178.519157164517010
"MMR",2014,11,775473.324354055867717
"MMR",2014,12,501863.653251790439209
"MMR",2014,13,497880.978973214839250
"MMR",2015,11,1094404.661477495086612
"MMR",2015,12,617255.211431444968765
"MMR",2015,13,115362.660642757322598
"MMR",2015,14,132677.832097104776084
"MMR",2016,10,271184.784647716951315
"MMR",2016,11,505269.581792761687148
"MMR",2016,12,181598.665854117224642
"MMR",2016,13,172773.248488300610556
"MMR",2017,10,445483.82394823194129
"MMR",2017,11,478648.412755415066790
"MMR",2017,12,226826.815422027633245
"MMR",2017,13,118997.477706122845164
"MMR",2018,10,508664.57640528190757
"MMR",2018,11,336357.114733935549715
"MMR",2018,12,269129.383934131500175
"MMR",2018,13,122737.263856782971567
"MMR",2019,10,435568.263444860028628
"MMR",2019,11,266961.215578561075003
"MMR",2019,12,386404.554953443555786
"MMR",2019,13,262352.862631046286883
"MMR",2020,11,629954.476688889902110
"MMR",2020,12,719548.060479501724904
"MMR",2020,13,427385.12530863691899
"MMR",2020,14,351793.393744908824012
"MMR",2021,10,365628.445182228968001
"MMR",2021,11,410307.512996305393350
"MMR",2021,12,434201.228565326896394
"MMR",2021,13,116436.371757676086056
"MNE",2012,12,20.20608134152365
"MNE",2014,10,110.91648362430033
"MNE",2014,11,171.63554977437167
"MNE",2017,12,585.8666716556776
"MNE",2017,13,161.60478305479882
"MNE",2019,11,351.91348832163345
"MNE",2019,12,970.3804102621541
"MNE",2019,13,403.35171836936024
"MNE",2020,11,692.230039872237388
"MNE",2020,12,210.82188878436890
"MNE",2020,14,131.04688954234035
"MNG",2012,11,2118.1863247282695
"MNG",2012,12,806.839987258374776
"MNG",2012,13,894.160083939471093
"MNG",2013,12,1013.6186837828826
"MNG",2013,13,1769.782306882911
"MNG",2014,10,2132.81373912995644
"MNG",2014,11,14698.0922032501592
"MNG",2014,12,629.89038806525494
"MNG",2014,13,326757.9767006147225
"MNG",2015,11,4045.42413533680658
"MNG",2015,12,15923.05705539520654
"MNG",2015,13,55246.98459680441240
"MNG",2015,14,1554.646352176332326
"MNG",2016,10,305.52760919704494
"MNG",2016,11,6861.1316763872902
"MNG",2016,12,65.033666002024642
"MNG",2016,13,243.95325257464411
"MNG",2017,11,52.99777316452265
"MNG",2017,12,80.4928374964757
"MNG",2017,13,1502.003384054646
"MNG",2018,10,8.793673544557917
"MNG",2018,11,149.51075290490618
"MNG",2018,13,149.44375672822358
"MNG",2020,11,718.763739175934612
"MNG",2020,12,984.797750645873705
"MNG",2020,13,647.6250416481721
"MNG",2021,10,1430.0212503074838
"MNG",2021,12,57.90413858399935
"MNG",2021,13,19.319211845334
"MOZ",2012,10,4664.463670365423
"MOZ",2012,11,3998.5558548933368
"MOZ",2012,12,4035.49544038597613
"MOZ",2012,13,20570.3834482437012
"MOZ",2013,10,801.97480076128415
"MOZ",2013,11,1727.388223966337804
"MOZ",2013,12,1578.71225995888577
"MOZ",2013,13,3000.984761626449050
"MOZ",2014,10,38.643438479629231
"MOZ",2014,11,1641.41199794389732
"MOZ",2014,12,769.757017417188684
"MOZ",2014,13,611.57422780309201
"MOZ",2015,11,5695.506487561493248
"MOZ",2015,12,8165.94117781384976
"MOZ",2015,13,7154.57429959706634
"MOZ",2015,14,4080.93718636891671
"MOZ",2016,10,149.31233472652417
"MOZ",2016,11,117.78958723882501
"MOZ",2016,12,346.29949439410961
"MOZ",2016,13,1003.700000743888987
"MOZ",2017,10,312.224455977249283
"MOZ",2017,11,3679.96409533756292
"MOZ",2017,12,1925.16596500253000
"MOZ",2017,13,1489.41571841335472
"MOZ",2018,10,1161.13544720976283
"MOZ",2018,11,506.35820287107023
"MOZ",2018,12,285.507823830219953
"MOZ",2018,13,383.94802718877261
"MOZ",2019,10,274.50747134966233
"MOZ",2019,11,269.269576033605308
"MOZ",2019,12,447.89297686400358
"MOZ",2019,13,667.986851812359164
"MOZ",2020,11,3288.84721899112672
"MOZ",2020,12,8451.47477696744761
"MOZ",2020,13,3050.162780675879718
"MOZ",2020,14,1693.736263879373783
"MOZ",2021,10,894.493765914967671
"MOZ",2021,11,698.204286473591315
"MOZ",2021,12,600.31197212561534
"MOZ",2021,13,134.764820443059174
"MRT",2012,10,118.6185685647313
"MRT",2013,10,10302.704901122892
"MRT",2013,11,15143.35706008342
"MRT",2013,12,14425.945990476866
"MRT",2013,13,4597.154170748325
"MRT",2014,10,52.7618272236969
"MRT",2014,11,1342.627879628609
"MRT",2014,12,473.2187270174232
"MRT",2014,13,1897.0489579720254
"MRT",2015,13,917.6340382074793
"MRT",2015,14,1436.4626200376854
"MRT",2016,10,974.5775949386338
"MRT",2016,11,1544.98430642171
"MRT",2016,12,2014.7703451258128
"MRT",2016,13,1332.2881792995836
"MRT",2017,10,1748.357528729132
"MRT",2017,11,92.5383343640867
"MRT",2017,12,3265.2571440533825
"MRT",2017,13,4282.544258595065
"MRT",2018,10,1319.3154066760135
"MRT",2018,11,197.70927737069354
"MRT",2019,10,10908.803606447349
"MRT",2019,11,289.40963914249846
"MRT",2019,13,1473.1463565716567
"MRT",2020,11,3094.51934246018119
"MRT",2020,12,26.259167415181174
"MRT",2021,10,39.43976282730432
"MRT",2021,12,4573.917341804421
"MRT",2021,13,32377.748370006888
"MWI",2013,10,26.46403458304723
"MWI",2013,12,53.161631087272905
"MWI",2013,13,356.0205044872021
"MWI",2015,14,131.42315582208755
"MWI",2016,10,26.522713481595517
"MWI",2016,11,13.261356740797758
"MWI",2016,13,184.99934861570816
"MWI",2020,11,52.556196721457106
"MWI",2020,12,66.3514574188661
"MWI",2020,13,13.270065554549126
"MWI",2020,14,105.873846276767833
"MYS",2012,10,204.50163696115783
"MYS",2012,11,163.59882080945425
"MYS",2012,12,805.68484531998271
"MYS",2012,13,150.21694710434890
"MYS",2013,10,722.696875393411814
"MYS",2013,11,503.64064901246584
"MYS",2013,12,1293.021338403965678
"MYS",2013,13,381.88143166618034
"MYS",2014,10,12385.706404328056339
"MYS",2014,11,17733.641849410330708
"MYS",2014,12,5072.915441311703960
"MYS",2014,13,1759.573249889742820
"MYS",2015,11,2233.838581020648387
"MYS",2015,12,3375.004029162295918
"MYS",2015,13,2854.609625620619412
"MYS",2015,14,1306.547461197196230
"MYS",2016,10,2518.187467994745164
"MYS",2016,11,3444.126189779583963
"MYS",2016,12,6083.558186855466819
"MYS",2016,13,8088.216458683852325
"MYS",2018,10,423.015544132454235
"MYS",2018,11,231.980117109483881
"MYS",2018,12,300.220295284436868
"MYS",2018,13,436.6736179629194
"MYS",2019,10,2383.438071971498851
"MYS",2019,11,3734.741217127925136
"MYS",2019,12,2632.141156218915886
"MYS",2019,13,532.218093981624597
"MYS",2020,11,911.848875731692356
"MYS",2020,12,666.674435961226179
"MYS",2020,13,1388.007865257409154
"MYS",2020,14,81.518732810581176
"MYS",2021,10,1131.07071861829584
"MYS",2021,11,586.846821055056671
"MYS",2021,12,40.95315953738011
"NAM",2012,10,494.20760231669971
"NAM",2012,11,416.8650198503362
"NAM",2012,13,362.40629284274450
"NAM",2013,10,29633.586320582599455
"NAM",2013,11,3944.72166918123531
"NAM",2013,12,16149.97319191667908
"NAM",2013,13,7594.8395111343627
"NAM",2015,11,6642.38457275929176
"NAM",2015,12,3634.245783228421158
"NAM",2015,13,2071.1592448813469
"NAM",2015,14,456.392736356136736
"NAM",2016,11,77.14426467376213
"NAM",2016,12,7070.177577182846
"NAM",2016,13,13.01234861402456
"NAM",2017,10,142.7532994169251
"NAM",2017,11,833.535534374835947
"NAM",2017,12,1481.7895851273790
"NAM",2017,13,662.091377625867756
"NAM",2018,10,26.06056216520316
"NAM",2018,11,13.03028108260158
"NAM",2018,13,25.932407906569143
"NAM",2019,10,403.71804028801617
"NAM",2019,11,2434.5556966471256
"NAM",2019,12,2196.794504116572502
"NAM",2019,13,2216.174809943968724
"NAM",2020,14,585.536799424442554
"NAM",2021,10,24.986391029451724
"NAM",2021,11,904.9756252250996
"NAM",2021,12,7400.8330603232425
"NAM",2021,13,101.19849050252390
"NER",2012,10,505.41414850252305
"NER",2012,11,6375.439753105776
"NER",2012,12,4086.99896461088896
"NER",2012,13,227.1278798842714
"NER",2013,10,921.9105032209925
"NER",2013,11,159.69351427306278
"NER",2014,10,633.1732591761823
"NER",2014,11,5527.477901834751
"NER",2014,12,305.21246407577485
"NER",2014,13,734.897329896366073
"NER",2015,11,5562.92401849818908
"NER",2015,12,701.34695953056202
"NER",2015,14,2447.84801167253477
"NER",2016,10,254.0072229813831
"NER",2016,11,1468.987748419286394
"NER",2016,12,6051.168111116674674
"NER",2016,13,172.709927737996666
"NER",2017,10,1682.28645490832670
"NER",2017,11,1267.64924942431396
"NER",2017,12,451.924468309711615
"NER",2017,13,2891.89399415192658
"NER",2018,10,1917.46646750154112
"NER",2018,11,1867.27293337072475
"NER",2018,12,5613.0019892448590
"NER",2018,13,3151.0919795459735
"NER",2019,10,921.79325550714991
"NER",2019,11,8152.928064381673757
"NER",2019,12,1440.43178492389255
"NER",2019,13,613.86648247837094
"NER",2020,11,3051.391620692108363
"NER",2020,12,902.44364610680320
"NER",2020,13,1037.48368745213986
"NER",2020,14,1201.10423389739044
"NER",2021,10,11251.700320246803551
"NER",2021,11,1144.2484543816787
"NER",2021,12,28330.90263040996282
"NER",2021,13,1179.6362749189961
"NGA",2012,10,143881.42218512392371
"NGA",2012,11,107248.68833432894762
"NGA",2012,12,20692.455278091044748
"NGA",2012,13,7958.39692679139606
"NGA",2013,10,34526.46660914020963
"NGA",2013,11,19741.2513139237597
"NGA",2013,12,13013.662832383696616
"NGA",2013,13,8389.475349729527344
"NGA",2014,10,18370.365207026357026
"NGA",2014,11,22131.432643720654685
"NGA",2014,12,5531.26338795866463
"NGA",2014,13,4292.627194996661747
"NGA",2015,11,15406.75809952308832
"NGA",2015,12,14646.87031174375531
"NGA",2015,13,3962.13044871002783
"NGA",2015,14,18907.5601187422731
"NGA",2016,10,17053.30325947080942
"NGA",2016,11,9581.44159694739033
"NGA",2016,12,16683.738828994726359
"NGA",2016,13,32649.8344970639492
"NGA",2017,10,56134.029094560403851
"NGA",2017,11,22357.69180458341652
"NGA",2017,12,31366.351409291140965
"NGA",2017,13,12788.488093255132563
"NGA",2018,10,30880.958080584097395
"NGA",2018,11,13437.5139257669378
"NGA",2018,12,17187.590547347153
"NGA",2018,13,7355.836948010906866
"NGA",2019,10,43716.22157594036159
"NGA",2019,11,34071.41202803086938
"NGA",2019,12,23202.67622693927397
"NGA",2019,13,23496.68720993366383
"NGA",2020,11,29896.12133932398643
"NGA",2020,12,24340.48331257535665
"NGA",2020,13,18745.8661435475875
"NGA",2020,14,41833.95387517264428
"NGA",2021,10,73353.527348292824326
"NGA",2021,11,31438.680124494312
"NGA",2021,12,69789.993420751887285
"NGA",2021,13,17061.47440392904064
"NIC",2012,10,14129.63635011771525
"NIC",2012,11,10125.923236487332806
"NIC",2012,12,6900.637960213033784
"NIC",2012,13,5052.230048623431541
"NIC",2013,10,32849.022274202965909
"NIC",2013,11,11919.141833578369404
"NIC",2013,12,7290.871161469872179
"NIC",2013,13,4192.473098641170216
"NIC",2014,10,5809.476060101422313
"NIC",2014,11,12674.694516648049737
"NIC",2014,12,25224.755163956721300
"NIC",2014,13,22565.168373074327118
"NIC",2015,11,3943.96996560887648
"NIC",2015,12,3162.830888832113513
"NIC",2015,13,5932.083064532918507
"NIC",2015,14,6616.139733877279904
"NIC",2016,10,7095.93941675867466
"NIC",2016,11,6270.724094496056859
"NIC",2016,12,7253.989227865303063
"NIC",2016,13,13406.27619858033990
"NIC",2017,10,3869.70150281776116
"NIC",2017,11,4586.10431245829883
"NIC",2017,12,7274.2010478649046
"NIC",2017,13,6436.055838945439617
"NIC",2018,10,18971.097612871071505
"NIC",2018,11,13718.937364687522478
"NIC",2018,12,16629.562997814572455
"NIC",2018,13,12367.032828337216107
"NIC",2019,10,17633.979738702544578
"NIC",2019,11,16047.441642980557318
"NIC",2019,12,18514.617195946233095
"NIC",2019,13,16162.584807307046997
"NIC",2020,11,3880.54267972563716
"NIC",2020,12,4227.355473118927583
"NIC",2020,13,6423.704048428443533
"NIC",2020,14,11175.202181279811007
"NIC",2021,10,2464.079315981535811
"NIC",2021,11,3025.571505631465278
"NIC",2021,12,3826.896004377450053
"NIC",2021,13,1267.96326127020915
"NPL",2012,10,739.43270895561722
"NPL",2012,11,2241.511797188519614
"NPL",2012,12,8473.1406487107080
"NPL",2012,13,12792.03335004023427
"NPL",2013,10,302.655664859616329
"NPL",2013,11,5274.95273710821509
"NPL",2013,12,10644.30244801505829
"NPL",2013,13,22161.60799010150621
"NPL",2014,10,536.52259917085633
"NPL",2014,11,1292.95984175579749
"NPL",2014,12,8555.10450469899074
"NPL",2014,13,28946.153524384029948
"NPL",2015,11,542.458550075514258
"NPL",2015,12,207.19112298577973
"NPL",2015,13,243.78786315008214
"NPL",2015,14,999.311341556704583
"NPL",2016,10,9489.196287198384881
"NPL",2016,11,9115.1778358035070
"NPL",2016,12,3985.99431595473414
"NPL",2016,13,11263.532006937997754
"NPL",2017,10,1155.77371933354305
"NPL",2017,11,339.696678286039666
"NPL",2017,12,445.958988500771387
"NPL",2017,13,9650.31680876228595
"NPL",2018,10,3430.928540082427296
"NPL",2018,11,16247.39416354141516
"NPL",2018,12,21224.6659692758590
"NPL",2018,13,14307.54125298503792
"NPL",2019,10,1374.527846065378539
"NPL",2019,11,9425.975182160670985
"NPL",2019,12,38457.04165407244573
"NPL",2019,13,4017.75710618060355
"NPL",2020,11,24.47718659864487
"NPL",2020,12,156.801311076379384
"NPL",2020,13,1018.99620844900916
"NPL",2020,14,19892.1515350796644
"NPL",2021,10,7583.246367399280352
"NPL",2021,11,24093.864761672236597
"NPL",2021,12,85031.3733931499618
"NPL",2021,13,20911.32440082340342
"NZL",2013,10,795.544572138654556
"NZL",2013,11,29.66717324606541
"NZL",2013,12,168.38772743666163
"NZL",2016,10,89.22169806353273
"NZL",2016,11,49.64989330484596
"NZL",2016,12,69.48163889351216
"NZL",2017,11,40.57116610731934
"NZL",2019,10,502.74055954943873
"NZL",2019,11,344.60772188374824
"NZL",2019,12,89.27089935756348
"NZL",2019,13,29.64577138102195
"NZL",2020,11,1486.924020241339058
"NZL",2020,12,600.7208072005509
"NZL",2020,13,19.818400777286905
"NZL",2021,10,308.293008650343276
"NZL",2021,11,59.22529971232565
"NZL",2021,12,180.49422866345066
"NZL",2021,13,70.18878135217292
"OMN",2016,11,51.0026463903631
"OMN",2016,12,51.06787407133957
"OMN",2016,13,115.04190955207335
"PAK",2012,10,1879.79352952878086
"PAK",2012,11,1146.0761997789627
"PAK",2012,12,1560.57103946294941
"PAK",2012,13,1974.235410684520926
"PAK",2013,10,1060.4307556037725
"PAK",2013,11,667.479000766349896
"PAK",2013,12,3532.33398964942164
"PAK",2013,13,7056.34321632861317
"PAK",2014,10,453.821624751401038
"PAK",2014,11,219.72297862320545
"PAK",2014,12,481.86423947948776
"PAK",2014,13,4807.19975766029563
"PAK",2015,11,751.022929416962
"PAK",2015,12,7608.05817545553244
"PAK",2015,13,9502.65946515091004
"PAK",2015,14,12487.537296907959176
"PAK",2016,10,3423.6051006204688
"PAK",2016,11,15040.864404159051265
"PAK",2016,12,8360.28786589690223
"PAK",2016,13,10524.45424413756474
"PAK",2017,10,2077.94140768126148
"PAK",2017,11,6767.3477802843524
"PAK",2017,12,10034.153760892654491
"PAK",2017,13,21966.2079434761863
"PAK",2018,10,9945.89420534546827
"PAK",2018,11,5715.45961247341224
"PAK",2018,12,11647.429952716961846
"PAK",2018,13,33256.59848461976467
"PAK",2019,10,1461.220712447648844
"PAK",2019,11,2750.2101606222133
"PAK",2019,12,711.5343982674790
"PAK",2019,13,4199.9187549872926
"PAK",2020,11,857.5731443341133
"PAK",2020,12,796.10301752708098
"PAK",2020,13,5341.1011681910448
"PAK",2020,14,8436.499553516283
"PAK",2021,10,2178.7302251571414
"PAK",2021,11,544.725370453108
"PAK",2021,12,4464.76750854612223
"PAK",2021,13,1022.15499995510863
"PAN",2012,10,5097.751242352536353
"PAN",2012,11,7207.000269550118095
"PAN",2012,12,4597.199259852794441
"PAN",2012,13,3585.089704642110553
"PAN",2013,10,2407.74007570706582
"PAN",2013,11,3030.700045200095667
"PAN",2013,12,2151.2687026490504
"PAN",2013,13,5075.1760407907998
"PAN",2014,10,1136.020245320893112
"PAN",2014,11,3030.963721550437202
"PAN",2014,12,1813.168529239818536
"PAN",2014,13,2854.83338790132913
"PAN",2015,11,6989.076776606946524
"PAN",2015,12,5625.357511947356679
"PAN",2015,13,6283.100843359690268
"PAN",2015,14,18303.904601139109359
"PAN",2016,10,1892.38004693373542
"PAN",2016,11,3840.550563050938973
"PAN",2016,12,4896.110973533105744
"PAN",2016,13,6679.048884770365456
"PAN",2017,10,933.42398612828893
"PAN",2017,11,2476.612036399550764
"PAN",2017,12,1623.835313530008717
"PAN",2017,13,2717.814380670386302
"PAN",2018,10,1001.2745474296769
"PAN",2018,11,1447.907072515667027
"PAN",2018,12,1677.086474140220997
"PAN",2018,13,1203.073823770666154
"PAN",2019,10,5585.390920352766587
"PAN",2019,11,6924.940516691505770
"PAN",2019,12,13445.173380361602944
"PAN",2019,13,10924.603536032257577
"PAN",2020,11,2718.92395902411480
"PAN",2020,12,3651.58885703144682
"PAN",2020,13,2041.945004558097137
"PAN",2020,14,5182.250985032522872
"PAN",2021,10,2408.5137581592045
"PAN",2021,11,1298.988138174461997
"PAN",2021,12,459.999952063138774
"PER",2013,10,66.0146253854032
"PER",2013,11,277.504150114178359
"PER",2013,12,211.332430180164143
"PER",2014,13,39.643237318564733
"PER",2015,11,13.22021908642365
"PER",2015,12,26.368409676661866
"PER",2015,13,79.22579103063137
"PER",2016,11,145.043034300821365
"PER",2016,12,13.185862192141608
"PER",2017,12,26.370689128654956
"PER",2017,13,26.370689128654956
"PER",2018,12,13.226979930758258
"PER",2019,13,26.454907936486931
"PER",2020,14,270.925399856015568
"PHL",2012,10,3412.509596798968940
"PHL",2012,11,3892.523382660009644
"PHL",2012,12,1461.568922643802145
"PHL",2012,13,1028.497608945716074
"PHL",2013,10,4404.381891945026457
"PHL",2013,11,1378.071476635048717
"PHL",2013,12,1593.043194118544297
"PHL",2013,13,1288.311291555248524
"PHL",2014,10,8203.070813799940594
"PHL",2014,11,9466.004012345174964
"PHL",2014,12,9653.517233411075159
"PHL",2014,13,5038.604693641410193
"PHL",2015,11,8948.892815209816283
"PHL",2015,12,9487.575842633813520
"PHL",2015,13,13407.987653565177764
"PHL",2015,14,10540.102870837008825
"PHL",2016,10,5874.985491331388014
"PHL",2016,11,8896.968215805148631
"PHL",2016,12,12421.542908759908566
"PHL",2016,13,11322.095810931560428
"PHL",2017,10,3840.681249415612609
"PHL",2017,11,3151.96490534062912
"PHL",2017,12,3057.316758537953575
"PHL",2017,13,2340.394733994962925
"PHL",2018,10,5132.728819687318056
"PHL",2018,11,5245.33351874258804
"PHL",2018,12,3419.844802373802843
"PHL",2018,13,4684.735252329041010
"PHL",2019,10,11656.144894603535071
"PHL",2019,11,12388.963399123649723
"PHL",2019,12,8299.005860982930855
"PHL",2019,13,5793.48455891138081
"PHL",2020,11,7128.207926158244824
"PHL",2020,12,7180.135842170734233
"PHL",2020,13,9119.384629871768128
"PHL",2020,14,9039.654945877786727
"PHL",2021,10,2849.567077010245709
"PHL",2021,11,1438.083311312798633
"PHL",2021,12,2014.964772549010591
"PHL",2021,13,1812.780375071581790
"PNG",2012,10,81.602594443730054
"PNG",2012,11,27.21838932498893
"PNG",2012,12,283.4549163524705
"PNG",2012,13,337.96740537365383
"PNG",2014,10,853.7904857042247
"PNG",2014,11,299.34502210320693
"PNG",2014,12,163.599974048441438
"PNG",2014,13,312.782244101935838
"PNG",2015,11,161.78354498519775
"PNG",2015,12,910.9546494023662
"PNG",2015,13,515.366501225197185
"PNG",2015,14,54.073700143217056
"PNG",2020,14,514.6919406161282
"POL",2012,10,59.75430049128914
"POL",2012,11,415.768282071700313
"POL",2012,12,51.27000442889565
"POL",2013,13,44.64118310150545
"POL",2014,10,474.28310101346909
"POL",2014,11,214.47705689867761
"POL",2014,12,60.36507448840341
"POL",2014,13,25.868625402311146
"POL",2015,12,17.712704425309024
"POL",2016,11,43.759957999886255
"POL",2018,10,1210.91376192657335
"POL",2018,11,233.74172371260596
"POL",2018,12,16.92829690109167
"POL",2018,13,16.928296901091670
"POL",2020,11,155.83461539387511
"POL",2020,12,61.10302101188719
"POL",2020,13,17.45826888254161
"PRI",2012,10,13.013070589371418
"PRI",2013,10,208.14117414851452
"PRI",2013,11,364.2512778174205
"PRI",2013,12,52.03444878710665
"PRI",2014,12,90.872949315971621
"PRI",2016,13,221.249851155132082
"PRI",2019,10,104.10961464697935
"PRI",2019,11,117.12892720502093
"PRI",2019,12,299.35903170239094
"PRI",2021,11,155.82728749803177
"PRK",2012,10,527.697032273657144
"PRK",2012,11,489.38196957777397
"PRK",2012,12,950.78687577222787
"PRK",2012,13,1147.62769422048947
"PRK",2013,10,308.21237883529
"PRK",2013,11,10.747734802042807
"PRK",2013,12,917.6216225990152
"PRK",2013,13,86.43955925020992
"PRK",2014,10,2180.46292105631773
"PRK",2014,11,3862.3069726256208
"PRK",2014,12,2810.7728370634621
"PRK",2014,13,2977.949109908823734
"PRK",2015,11,13838.6185317960041
"PRK",2015,12,18732.683024326223
"PRK",2015,13,2285.981042184906952
"PRK",2015,14,41.7512566175688
"PRK",2016,10,73.990353910995458
"PRK",2016,11,328.998048339772724
"PRK",2016,12,817.26500984575461
"PRK",2016,13,2239.1880301884168
"PRK",2017,10,1939.1170886597465
"PRK",2017,11,3238.2133315718602
"PRK",2017,12,2440.80597566487752
"PRK",2017,13,340.166190492844913
"PRK",2018,10,146.55674140986866
"PRK",2018,11,17084.5307075375393
"PRK",2018,12,3645.93048217539432
"PRK",2018,13,546.412983273998412
"PRK",2019,10,591.34360945491603
"PRK",2019,11,983.19549109505764
"PRK",2019,12,677.6082267354531
"PRK",2019,13,1839.18488584759272
"PRK",2020,11,1950.06319199755299
"PRK",2020,12,5761.4526862421723
"PRK",2020,13,971.87087017399300
"PRK",2020,14,1306.8326844887188
"PRK",2021,12,198.274264180036354
"PRK",2021,13,443.3323339520323
"PRT",2012,10,2296.967897085451605
"PRT",2012,11,1071.23359134477244
"PRT",2012,12,475.15787694623665
"PRT",2012,13,4047.188982730459935
"PRT",2014,10,287.783170954466039
"PRT",2014,11,700.92284405352131
"PRT",2014,12,144.76802179785156
"PRT",2015,11,443.080471734239604
"PRT",2015,12,194.986455434383619
"PRT",2015,13,249.83258992526321
"PRT",2015,14,1945.57656838059182
"PRT",2017,10,81.936057389707951
"PRT",2017,11,553.987670291668393
"PRT",2017,12,30.637441557854142
"PRT",2017,13,112.424161582996506
"PRT",2019,10,276.42015551439404
"PRT",2019,11,71.718496699125618
"PRT",2019,12,31.225096858598363
"PRT",2019,13,289.14695559353712
"PRT",2020,11,61.491246000895075
"PRT",2020,13,81.99252947697144
"PRT",2021,10,164.674936662833536
"PRT",2021,11,1558.424806761757222
"PRT",2021,12,707.432107249264191
"PRT",2021,13,20.64448907956654
"PRY",2012,10,35702.56770803922169
"PRY",2012,11,40117.15665544280964
"PRY",2012,12,28727.311651011863144
"PRY",2012,13,9487.668911948663675
"PRY",2013,10,47338.26478022829507
"PRY",2013,11,15690.44127484978958
"PRY",2013,12,13672.174014399082467
"PRY",2013,13,10353.48509672769743
"PRY",2014,10,32079.869193553080823
"PRY",2014,11,19646.63473230649369
"PRY",2014,12,2917.4291121329815
"PRY",2014,13,6229.448372544732632
"PRY",2015,11,45672.86767304481067
"PRY",2015,12,81633.02792333868901
"PRY",2015,13,34068.190878833985598
"PRY",2015,14,1908.603700804746112
"PRY",2016,10,3218.549772598091884
"PRY",2016,11,4146.1027798765383
"PRY",2016,12,947.65569971207468
"PRY",2016,13,3765.1697124429464
"PRY",2017,10,34647.003770958313857
"PRY",2017,11,21586.31022061462116
"PRY",2017,12,4348.748372965506085
"PRY",2017,13,3486.095851420165718
"PRY",2018,10,2932.38984854671346
"PRY",2018,11,1580.98242921554766
"PRY",2018,12,2498.38308680079963
"PRY",2018,13,1932.764235044806427
"PRY",2019,10,7686.067745195099064
"PRY",2019,11,5858.990830297076124
"PRY",2019,12,7412.444517406691022
"PRY",2019,13,11025.069210077889338
"PRY",2020,11,188831.997317447318616
"PRY",2020,12,103084.287549083582180
"PRY",2020,13,38750.582181945142036
"PRY",2020,14,33354.890613603829094
"PRY",2021,10,12643.272773881389535
"PRY",2021,11,6688.855060135606395
"PRY",2021,12,9464.239710810096306
"PRY",2021,13,2521.83636385717376
"QAT",2015,14,2428.553020650242
"QAT",2017,13,61.63007460896953
"QAT",2018,10,149.06302034274157
"QAT",2018,11,37.08174152101604
"ROU",2012,10,21194.065461213007178
"ROU",2012,11,84125.630846315322645
"ROU",2012,12,11820.05155791996394
"ROU",2012,13,523.66041540084548
"ROU",2013,10,126.083432160174900
"ROU",2013,11,2375.7850820964370
"ROU",2013,12,105.934242768033842
"ROU",2013,13,611.107951610255492
"ROU",2014,10,3627.216253360840938
"ROU",2014,11,3278.57962573735577
"ROU",2014,12,48.621416454181657
"ROU",2014,13,19.388839475399635
"ROU",2015,11,2628.490199968964664
"ROU",2015,12,756.04848300706955
"ROU",2015,13,359.13489376786884
"ROU",2015,14,9.438249460692127
"ROU",2017,10,1828.82308755252028
"ROU",2017,11,872.406216962173421
"ROU",2017,12,223.584737810296613
"ROU",2017,13,2583.52956759656590
"ROU",2018,12,9.646094940387957
"ROU",2018,13,723.790162128865393
"ROU",2019,10,6589.178851597702246
"ROU",2019,11,4398.916715732549723
"ROU",2019,12,3669.822208130810818
"ROU",2019,13,479.87451908144378
"ROU",2020,11,5365.009250572858916
"ROU",2020,12,2036.350313454559387
"ROU",2020,13,1085.74720824841184
"ROU",2020,14,1720.618131845437335
"ROU",2021,10,3014.855218898715997
"RUS",2012,10,46145.42595894012273
"RUS",2012,11,200521.861792857396004
"RUS",2012,12,536561.74301063040248
"RUS",2012,13,648197.914513732340112
"RUS",2013,10,4930.549840993207586
"RUS",2013,11,6230.53660146371403
"RUS",2013,12,9531.57838473279641
"RUS",2013,13,31324.507891887873344
"RUS",2014,10,121440.95042780101727
"RUS",2014,11,960462.7157376685984
"RUS",2014,12,2791291.92714396756213
"RUS",2014,13,689248.2516009404032
"RUS",2015,11,207335.64839049303516
"RUS",2015,12,512199.952368299853608
"RUS",2015,13,786627.979485019070923
"RUS",2015,14,272642.86139883897869
"RUS",2016,10,8713.48429214840285
"RUS",2016,11,255219.50321889819836
"RUS",2016,12,212539.0718941523570
"RUS",2016,13,226854.3908213368193
"RUS",2017,10,262889.68554110039228
"RUS",2017,11,303399.66182355608319
"RUS",2017,12,120636.29868790028563
"RUS",2017,13,199794.830949075859437
"RUS",2018,10,114435.11542142982357
"RUS",2018,11,257767.796728405027376
